Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.94,1116.20,0,0.00,0.00,0,0.35,-16.91,0.00,95.94,59400.00,595,2426.95,4801.60,595,3997.85,27.13,0,0,0,-0.59,-7.45,0.00,100.22,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.97,1088.05,490,379.95,799.40,490,0.35,-16.75,0.00,95.26,59500.00,0,0.00,4675.05,595,4068.05,27.21,0,0,0,-0.60,-7.35,0.00,99.92,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.00,1060.45,0,0.00,1171.45,595,0.34,-16.59,0.00,94.56,59600.00,595,2618.25,5029.85,595,4138.80,27.28,0,0,0,-0.60,-7.26,0.00,99.62,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.03,1033.40,0,0.00,0.00,0,0.33,-16.42,0.00,93.83,59700.00,0,0.00,4994.30,595,4210.10,27.36,0,0,0,-0.60,-7.16,0.00,99.30,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.06,1006.90,0,0.00,1264.45,1190,0.33,-16.25,0.00,93.08,59800.00,595,2799.70,0.00,0,4281.95,27.44,0,0,0,-0.61,-7.06,0.00,98.97,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.09,980.95,0,0.00,0.00,0,0.32,-16.08,0.00,92.32,59900.00,595,2868.85,0.00,0,4354.35,27.52,0,0,0,-0.61,-6.96,0.00,98.64,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.12,955.50,35,322.00,963.35,70,0.31,-15.91,0.00,91.52,60000.00,595,2992.70,5206.90,595,3912.25,22.28,0,0,70,-0.66,-2.55,0.00,94.91,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.18,933.10,0,0.00,1182.60,595,0.31,-15.76,0.00,90.75,60100.00,595,3085.95,5640.25,595,4503.25,27.71,0,0,0,-0.62,-6.78,0.00,97.94,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.21,908.90,0,0.00,0.00,0,0.30,-15.58,0.00,89.93,60200.00,595,3175.75,5708.60,595,4577.40,27.79,0,0,0,-0.63,-6.68,0.00,97.58,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,19.24,885.15,0,0.00,0.00,0,0.30,-15.41,0.00,89.08,60300.00,595,3272.75,5576.65,595,4652.05,27.88,0,0,0,-0.63,-6.58,0.00,97.21,21:12:00
