Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,9825,4125,20925,11.74,269.00,75,260.00,279.65,75,0.45,-8.69,0.00,27.36,25200.00,75,489.25,514.45,75,514.55,16.39,45600,-11700,4200,-0.53,-4.23,0.00,27.49,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,375,75,750,12.58,270.80,900,41.70,261.55,75,0.43,-8.93,0.00,27.17,25250.00,0,0.00,0.00,0,502.95,14.95,7050,225,2475,-0.56,-3.32,0.00,27.31,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,13275,11850,16950,12.32,243.60,75,218.40,242.25,150,0.41,-8.57,0.00,26.82,25300.00,450,397.35,0.00,0,561.30,16.04,1725,-300,31200,-0.57,-3.70,0.00,27.17,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,225,225,1050,11.92,214.00,75,203.20,236.15,525,0.38,-8.10,0.00,26.32,25350.00,900,467.15,0.00,0,397.85,8.70,0,0,75,-0.67,0.77,0.00,25.16,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,1500,825,1425,12.35,207.50,1350,152.45,223.20,900,0.36,-8.10,0.00,25.93,25400.00,900,423.15,0.00,0,811.05,23.07,0,0,0,-0.57,-7.07,0.00,27.21,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,75,0,0,12.22,187.40,450,95.45,212.50,900,0.34,-7.76,0.00,25.33,25450.00,675,432.70,0.00,0,843.90,23.19,0,0,0,-0.58,-6.98,0.00,27.07,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,39150,2775,27975,11.85,162.45,75,162.75,170.00,75,0.31,-7.24,0.00,24.50,25500.00,0,0.00,0.00,0,877.35,23.32,0,0,0,-0.59,-6.88,0.00,26.90,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,300,0,0,15.89,248.00,900,25.55,186.20,900,0.35,-9.47,0.00,25.49,25550.00,0,0.00,0.00,0,911.45,23.44,0,0,0,-0.60,-6.78,0.00,26.72,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,2925,2025,4200,11.83,134.20,450,123.55,140.00,75,0.27,-6.64,0.00,22.95,25600.00,0,0.00,0.00,0,946.25,23.58,0,0,0,-0.61,-6.68,0.00,26.52,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,2175,1950,2475,12.29,131.85,450,104.25,160.75,600,0.26,-6.64,0.00,22.47,25650.00,900,437.90,0.00,0,981.65,23.71,0,0,0,-0.62,-6.57,0.00,26.31,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,7800,6300,9075,12.04,114.70,75,105.25,127.60,75,0.24,-6.17,0.00,21.41,25700.00,900,599.45,0.00,0,1017.65,23.86,0,0,0,-0.63,-6.46,0.00,26.08,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,75,0,0,15.25,174.00,900,81.50,142.95,900,0.27,-8.06,0.00,23.04,25750.00,0,0.00,0.00,0,1054.25,24.00,0,0,0,-0.64,-6.35,0.00,25.84,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,11325,6825,14175,12.10,94.85,75,82.10,90.00,75,0.20,-5.59,0.00,19.64,25800.00,900,650.90,0.00,0,1092.60,24.20,0,0,0,-0.65,-6.26,0.00,25.59,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.18,192.70,900,57.90,108.70,675,0.27,-8.78,0.00,22.91,25850.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.22,181.35,900,50.05,191.90,675,0.26,-8.55,0.00,22.36,25900.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.27,170.50,1800,45.50,106.30,675,0.25,-8.31,0.00,21.80,25950.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
